CASE_COUNT,CASE_COUNT_7DAY_AVG,CASE_COUNT_PREV_0,CASE_COUNT_PREV_1,CASE_COUNT_PREV_2,CASE_COUNT_PREV_3,CASE_COUNT_PREV_4,CASE_COUNT_PREV_5,DEATH_COUNT,DEATH_COUNT_7DAY_AVG,DEATH_COUNT_PREV_0,DEATH_COUNT_PREV_1,DEATH_COUNT_PREV_2,DEATH_COUNT_PREV_3,DEATH_COUNT_PREV_4,DEATH_COUNT_PREV_5,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
981,866.4285714285714,532.0,552.0,916.0,940.0,1068.0,1076.0,101,740.7142857142857,532.0,552.0,916.0,940.0,1068.0,1076.0,-58.0,-21.0,-46.0,-54.0,-59.0,25.0
983,851.4285714285714,635.0,575.0,962.0,885.0,882.0,1038.0,126,729.0,635.0,575.0,962.0,885.0,882.0,1038.0,-60.0,-23.0,-17.0,-64.0,-65.0,29.0
381,328.2857142857143,176.0,187.0,330.0,355.0,429.0,440.0,62,282.7142857142857,176.0,187.0,330.0,355.0,429.0,440.0,-85.0,-49.0,-65.0,-79.0,-76.0,31.0
1223,1073.142857142857,866.0,705.0,1099.0,1139.0,1180.0,1300.0,154,920.4285714285714,866.0,705.0,1099.0,1139.0,1180.0,1300.0,-66.0,-27.0,1.0,-74.0,-67.0,32.0
224,229.71428571428572,134.0,153.0,279.0,211.0,317.0,290.0,22,200.85714285714286,134.0,153.0,279.0,211.0,317.0,290.0,-59.0,-22.0,-26.0,-64.0,-61.0,27.0
641,804.2857142857143,981.0,532.0,552.0,916.0,940.0,1068.0,90,725.5714285714286,981.0,532.0,552.0,916.0,940.0,1068.0,-63.0,-29.0,-57.0,-60.0,-61.0,27.0
896,831.1428571428571,983.0,635.0,575.0,962.0,885.0,882.0,123,720.7142857142857,983.0,635.0,575.0,962.0,885.0,882.0,-64.0,-28.0,-33.0,-67.0,-67.0,31.0
371,318.42857142857144,381.0,176.0,187.0,330.0,355.0,429.0,60,274.0,381.0,176.0,187.0,330.0,355.0,429.0,-87.0,-53.0,-69.0,-81.0,-77.0,32.0
937,1021.2857142857143,1223.0,866.0,705.0,1099.0,1139.0,1180.0,137,907.0,1223.0,866.0,705.0,1099.0,1139.0,1180.0,-69.0,-33.0,-25.0,-76.0,-69.0,33.0
216,219.14285714285714,224.0,134.0,153.0,279.0,211.0,317.0,16,190.57142857142858,224.0,134.0,153.0,279.0,211.0,317.0,-61.0,-26.0,-39.0,-67.0,-62.0,28.0
927,784.1428571428571,641.0,981.0,532.0,552.0,916.0,940.0,86,664.0,641.0,981.0,532.0,552.0,916.0,940.0,-57.0,-18.0,-45.0,-56.0,-60.0,25.0
854,827.1428571428571,896.0,983.0,635.0,575.0,962.0,885.0,130,723.7142857142857,896.0,983.0,635.0,575.0,962.0,885.0,-59.0,-18.0,-16.0,-65.0,-66.0,29.0
382,311.7142857142857,371.0,381.0,176.0,187.0,330.0,355.0,55,265.0,371.0,381.0,176.0,187.0,330.0,355.0,-85.0,-46.0,-63.0,-80.0,-76.0,31.0
1109,1011.1428571428571,937.0,1223.0,866.0,705.0,1099.0,1139.0,110,868.4285714285714,937.0,1223.0,866.0,705.0,1099.0,1139.0,-64.0,-22.0,1.0,-73.0,-68.0,32.0
173,198.57142857142858,216.0,224.0,134.0,153.0,279.0,211.0,18,176.42857142857142,216.0,224.0,134.0,153.0,279.0,211.0,-58.0,-19.0,-23.0,-64.0,-61.0,28.0
735,754.8571428571429,927.0,641.0,981.0,532.0,552.0,916.0,74,660.4285714285714,927.0,641.0,981.0,532.0,552.0,916.0,-57.0,-16.0,-48.0,-56.0,-60.0,26.0
786,813.0,854.0,896.0,983.0,635.0,575.0,962.0,131,719.4285714285714,854.0,896.0,983.0,635.0,575.0,962.0,-60.0,-19.0,-27.0,-65.0,-66.0,30.0
400,318.14285714285717,382.0,371.0,381.0,176.0,187.0,330.0,57,269.14285714285717,382.0,371.0,381.0,176.0,187.0,330.0,-86.0,-47.0,-68.0,-80.0,-77.0,32.0
793,961.7142857142857,1109.0,937.0,1223.0,866.0,705.0,1099.0,136,867.8571428571429,1109.0,937.0,1223.0,866.0,705.0,1099.0,-65.0,-24.0,-13.0,-74.0,-68.0,33.0
127,186.57142857142858,173.0,216.0,224.0,134.0,153.0,279.0,17,170.85714285714286,173.0,216.0,224.0,134.0,153.0,279.0,-59.0,-19.0,-33.0,-65.0,-61.0,28.0
579,706.7142857142857,735.0,927.0,641.0,981.0,532.0,552.0,77,635.0,735.0,927.0,641.0,981.0,532.0,552.0,-63.0,-25.0,-56.0,-59.0,-60.0,29.0
630,765.5714285714286,786.0,854.0,896.0,983.0,635.0,575.0,113,691.7142857142857,786.0,854.0,896.0,983.0,635.0,575.0,-66.0,-27.0,-52.0,-66.0,-66.0,32.0
408,329.2857142857143,400.0,382.0,371.0,381.0,176.0,187.0,56,279.0,400.0,382.0,371.0,381.0,176.0,187.0,-87.0,-52.0,-78.0,-81.0,-76.0,34.0
775,915.4285714285714,793.0,1109.0,937.0,1223.0,866.0,705.0,117,821.4285714285714,793.0,1109.0,937.0,1223.0,866.0,705.0,-70.0,-31.0,-46.0,-75.0,-68.0,36.0
143,167.14285714285714,127.0,173.0,216.0,224.0,134.0,153.0,17,149.14285714285714,127.0,173.0,216.0,224.0,134.0,153.0,-65.0,-26.0,-57.0,-68.0,-61.0,31.0
418,687.5714285714286,579.0,735.0,927.0,641.0,981.0,532.0,63,636.8571428571429,579.0,735.0,927.0,641.0,981.0,532.0,-55.0,-13.0,-3.0,-40.0,-44.0,16.0
404,741.1428571428571,630.0,786.0,854.0,896.0,983.0,635.0,100,697.7142857142857,630.0,786.0,854.0,896.0,983.0,635.0,-60.0,-14.0,44.0,-54.0,-45.0,16.0
145,323.2857142857143,408.0,400.0,382.0,371.0,381.0,176.0,46,309.14285714285717,408.0,400.0,382.0,371.0,381.0,176.0,-84.0,-36.0,-42.0,-75.0,-49.0,17.0
540,891.8571428571429,775.0,793.0,1109.0,937.0,1223.0,866.0,105,829.7142857142857,775.0,793.0,1109.0,937.0,1223.0,866.0,-64.0,-20.0,93.0,-68.0,-54.0,20.0
88,157.85714285714286,143.0,127.0,173.0,216.0,224.0,134.0,11,146.85714285714286,143.0,127.0,173.0,216.0,224.0,134.0,-59.0,-13.0,38.0,-46.0,-40.0,16.0
196,639.5714285714286,418.0,579.0,735.0,927.0,641.0,981.0,65,620.8571428571429,418.0,579.0,735.0,927.0,641.0,981.0,-68.0,-32.0,-54.0,-56.0,-48.0,16.0
332,697.8571428571429,404.0,630.0,786.0,854.0,896.0,983.0,82,662.1428571428571,404.0,630.0,786.0,854.0,896.0,983.0,-71.0,-38.0,-61.0,-64.0,-49.0,17.0
98,312.14285714285717,145.0,408.0,400.0,382.0,371.0,381.0,47,304.85714285714283,145.0,408.0,400.0,382.0,371.0,381.0,-89.0,-54.0,-80.0,-79.0,-55.0,19.0
331,815.4285714285714,540.0,775.0,793.0,1109.0,937.0,1223.0,96,781.8571428571429,540.0,775.0,793.0,1109.0,937.0,1223.0,-75.0,-43.0,-52.0,-77.0,-56.0,20.0
46,145.28571428571428,88.0,143.0,127.0,173.0,216.0,224.0,10,140.14285714285714,88.0,143.0,127.0,173.0,216.0,224.0,-68.0,-33.0,-58.0,-59.0,-42.0,16.0
551,578.1428571428571,196.0,418.0,579.0,735.0,927.0,641.0,65,508.7142857142857,196.0,418.0,579.0,735.0,927.0,641.0,-57.0,-22.0,-53.0,-55.0,-57.0,25.0
607,644.1428571428571,332.0,404.0,630.0,786.0,854.0,896.0,104,572.2857142857143,332.0,404.0,630.0,786.0,854.0,896.0,-60.0,-24.0,-37.0,-64.0,-64.0,29.0
302,300.85714285714283,98.0,145.0,408.0,400.0,382.0,371.0,35,262.7142857142857,98.0,145.0,408.0,400.0,382.0,371.0,-84.0,-49.0,-69.0,-79.0,-75.0,31.0
723,744.0,331.0,540.0,775.0,793.0,1109.0,937.0,106,655.8571428571429,331.0,540.0,775.0,793.0,1109.0,937.0,-65.0,-28.0,-23.0,-74.0,-65.0,31.0
107,128.57142857142858,46.0,88.0,143.0,127.0,173.0,216.0,12,115.0,46.0,88.0,143.0,127.0,173.0,216.0,-58.0,-23.0,-41.0,-64.0,-59.0,27.0
668,582.0,551.0,196.0,418.0,579.0,735.0,927.0,67,496.14285714285717,551.0,196.0,418.0,579.0,735.0,927.0,-51.0,-10.0,-24.0,-51.0,-57.0,19.0
709,617.4285714285714,607.0,332.0,404.0,630.0,786.0,854.0,69,526.0,607.0,332.0,404.0,630.0,786.0,854.0,-54.0,-13.0,40.0,-60.0,-64.0,22.0
323,294.0,302.0,98.0,145.0,408.0,400.0,382.0,40,253.57142857142858,302.0,98.0,145.0,408.0,400.0,382.0,-83.0,-41.0,-42.0,-78.0,-75.0,23.0
896,738.1428571428571,723.0,331.0,540.0,775.0,793.0,1109.0,81,621.7142857142857,723.0,331.0,540.0,775.0,793.0,1109.0,-59.0,-17.0,75.0,-70.0,-65.0,25.0
130,116.28571428571429,107.0,46.0,88.0,143.0,127.0,173.0,10,99.14285714285714,107.0,46.0,88.0,143.0,127.0,173.0,-52.0,-14.0,31.0,-59.0,-59.0,19.0
557,529.1428571428571,668.0,551.0,196.0,418.0,579.0,735.0,47,456.2857142857143,668.0,551.0,196.0,418.0,579.0,735.0,-56.0,-20.0,-46.0,-55.0,-58.0,25.0
683,593.0,709.0,607.0,332.0,404.0,630.0,786.0,84,507.42857142857144,709.0,607.0,332.0,404.0,630.0,786.0,-58.0,-22.0,-33.0,-64.0,-64.0,29.0
285,280.14285714285717,323.0,302.0,98.0,145.0,408.0,400.0,37,244.71428571428572,323.0,302.0,98.0,145.0,408.0,400.0,-85.0,-47.0,-65.0,-79.0,-76.0,31.0
691,678.4285714285714,896.0,723.0,331.0,540.0,775.0,793.0,90,592.5714285714286,896.0,723.0,331.0,540.0,775.0,793.0,-64.0,-26.0,-17.0,-73.0,-66.0,31.0
123,109.14285714285714,130.0,107.0,46.0,88.0,143.0,127.0,16,93.85714285714286,130.0,107.0,46.0,88.0,143.0,127.0,-57.0,-22.0,-36.0,-65.0,-59.0,27.0
482,493.0,557.0,668.0,551.0,196.0,418.0,579.0,51,431.42857142857144,557.0,668.0,551.0,196.0,418.0,579.0,-58.0,-21.0,-54.0,-57.0,-59.0,26.0
600,566.4285714285714,683.0,709.0,607.0,332.0,404.0,630.0,77,491.7142857142857,683.0,709.0,607.0,332.0,404.0,630.0,-59.0,-23.0,-47.0,-65.0,-65.0,30.0
217,254.0,285.0,323.0,302.0,98.0,145.0,408.0,38,228.42857142857142,285.0,323.0,302.0,98.0,145.0,408.0,-85.0,-49.0,-71.0,-80.0,-77.0,32.0
592,649.7142857142857,691.0,896.0,723.0,331.0,540.0,775.0,75,575.8571428571429,691.0,896.0,723.0,331.0,540.0,775.0,-64.0,-28.0,-37.0,-74.0,-67.0,33.0
130,109.57142857142857,123.0,130.0,107.0,46.0,88.0,143.0,12,92.71428571428571,123.0,130.0,107.0,46.0,88.0,143.0,-58.0,-21.0,-42.0,-67.0,-60.0,28.0
450,474.57142857142856,482.0,557.0,668.0,551.0,196.0,418.0,52,417.7142857142857,482.0,557.0,668.0,551.0,196.0,418.0,-53.0,-12.0,-38.0,-51.0,-56.0,26.0
497,547.4285714285714,600.0,683.0,709.0,607.0,332.0,404.0,71,486.57142857142856,600.0,683.0,709.0,607.0,332.0,404.0,-57.0,-16.0,-19.0,-60.0,-63.0,29.0
240,230.0,217.0,285.0,323.0,302.0,98.0,145.0,30,200.0,217.0,285.0,323.0,302.0,98.0,145.0,-84.0,-43.0,-66.0,-78.0,-74.0,31.0
621,627.7142857142857,592.0,691.0,896.0,723.0,331.0,540.0,89,551.7142857142857,592.0,691.0,896.0,723.0,331.0,540.0,-61.0,-19.0,-3.0,-70.0,-65.0,33.0
78,100.28571428571429,130.0,123.0,130.0,107.0,46.0,88.0,14,91.14285714285714,130.0,123.0,130.0,107.0,46.0,88.0,-56.0,-15.0,-19.0,-62.0,-58.0,28.0
263,452.42857142857144,450.0,482.0,557.0,668.0,551.0,196.0,56,422.85714285714283,450.0,482.0,557.0,668.0,551.0,196.0,-47.0,-5.0,25.0,-34.0,-40.0,14.0
263,527.2857142857143,497.0,600.0,683.0,709.0,607.0,332.0,59,498.14285714285717,497.0,600.0,683.0,709.0,607.0,332.0,-53.0,-11.0,83.0,-49.0,-41.0,14.0
138,229.0,240.0,217.0,285.0,323.0,302.0,98.0,27,213.14285714285714,240.0,217.0,285.0,323.0,302.0,98.0,-81.0,-31.0,-28.0,-73.0,-45.0,15.0
333,598.1428571428571,621.0,592.0,691.0,896.0,723.0,331.0,69,560.4285714285714,621.0,592.0,691.0,896.0,723.0,331.0,-58.0,-13.0,146.0,-64.0,-50.0,18.0
61,96.42857142857143,78.0,130.0,123.0,130.0,107.0,46.0,13,89.57142857142857,78.0,130.0,123.0,130.0,107.0,46.0,-53.0,-10.0,72.0,-43.0,-36.0,14.0
153,446.2857142857143,263.0,450.0,482.0,557.0,668.0,551.0,33,429.14285714285717,263.0,450.0,482.0,557.0,668.0,551.0,-53.0,-12.0,28.0,-40.0,-40.0,12.0
245,514.8571428571429,263.0,497.0,600.0,683.0,709.0,607.0,57,488.0,263.0,497.0,600.0,683.0,709.0,607.0,-57.0,-22.0,57.0,-53.0,-42.0,13.0
103,229.71428571428572,138.0,240.0,217.0,285.0,323.0,302.0,38,220.42857142857142,138.0,240.0,217.0,285.0,323.0,302.0,-82.0,-38.0,-36.0,-74.0,-47.0,14.0
251,586.7142857142857,333.0,621.0,592.0,691.0,896.0,723.0,66,560.2857142857143,333.0,621.0,592.0,691.0,896.0,723.0,-61.0,-25.0,119.0,-69.0,-49.0,15.0
35,94.85714285714286,61.0,78.0,130.0,123.0,130.0,107.0,16,92.14285714285714,61.0,78.0,130.0,123.0,130.0,107.0,-54.0,-20.0,70.0,-46.0,-35.0,12.0
349,417.42857142857144,153.0,263.0,450.0,482.0,557.0,668.0,41,373.42857142857144,153.0,263.0,450.0,482.0,557.0,668.0,-47.0,-12.0,-28.0,-48.0,-54.0,22.0
461,494.0,245.0,263.0,497.0,600.0,683.0,709.0,53,435.7142857142857,245.0,263.0,497.0,600.0,683.0,709.0,-51.0,-18.0,2.0,-60.0,-61.0,26.0
214,217.14285714285714,103.0,138.0,240.0,217.0,285.0,323.0,30,190.85714285714286,103.0,138.0,240.0,217.0,285.0,323.0,-81.0,-43.0,-57.0,-77.0,-74.0,29.0
437,545.8571428571429,251.0,333.0,621.0,592.0,691.0,896.0,59,491.85714285714283,251.0,333.0,621.0,592.0,691.0,896.0,-57.0,-20.0,29.0,-70.0,-62.0,29.0
88,92.14285714285714,35.0,61.0,78.0,130.0,123.0,130.0,12,81.28571428571429,35.0,61.0,78.0,130.0,123.0,130.0,-49.0,-16.0,-4.0,-60.0,-56.0,24.0
294,364.0,349.0,153.0,263.0,450.0,482.0,557.0,28,326.0,349.0,153.0,263.0,450.0,482.0,557.0,-47.0,-5.0,-27.0,-49.0,-54.0,22.0
432,454.42857142857144,461.0,245.0,263.0,497.0,600.0,683.0,57,400.85714285714283,461.0,245.0,263.0,497.0,600.0,683.0,-50.0,-10.0,14.0,-59.0,-62.0,26.0
242,205.57142857142858,214.0,103.0,138.0,240.0,217.0,285.0,20,173.85714285714286,214.0,103.0,138.0,240.0,217.0,285.0,-81.0,-39.0,-51.0,-77.0,-74.0,29.0
462,483.85714285714283,437.0,251.0,333.0,621.0,592.0,691.0,52,425.2857142857143,437.0,251.0,333.0,621.0,592.0,691.0,-55.0,-13.0,43.0,-68.0,-63.0,28.0
82,85.28571428571429,88.0,35.0,61.0,78.0,130.0,123.0,12,75.28571428571429,88.0,35.0,61.0,78.0,130.0,123.0,-48.0,-12.0,6.0,-59.0,-57.0,24.0
279,324.2857142857143,294.0,349.0,153.0,263.0,450.0,482.0,38,289.85714285714283,294.0,349.0,153.0,263.0,450.0,482.0,-54.0,-17.0,-47.0,-53.0,-56.0,23.0
450,421.14285714285717,432.0,461.0,245.0,263.0,497.0,600.0,53,364.42857142857144,432.0,461.0,245.0,263.0,497.0,600.0,-57.0,-20.0,-40.0,-63.0,-62.0,28.0
165,188.42857142857142,242.0,214.0,103.0,138.0,240.0,217.0,20,167.71428571428572,242.0,214.0,103.0,138.0,240.0,217.0,-84.0,-47.0,-68.0,-78.0,-75.0,31.0
443,448.42857142857144,462.0,437.0,251.0,333.0,621.0,592.0,63,394.14285714285717,462.0,437.0,251.0,333.0,621.0,592.0,-61.0,-23.0,-28.0,-71.0,-63.0,30.0
60,76.28571428571429,82.0,88.0,35.0,61.0,78.0,130.0,8,68.85714285714286,82.0,88.0,35.0,61.0,78.0,130.0,-56.0,-20.0,-46.0,-65.0,-57.0,26.0
298,298.0,279.0,294.0,349.0,153.0,263.0,450.0,32,260.0,279.0,294.0,349.0,153.0,263.0,450.0,-47.0,-1.0,-19.0,-49.0,-54.0,22.0
403,393.0,450.0,432.0,461.0,245.0,263.0,497.0,54,343.14285714285717,450.0,432.0,461.0,245.0,263.0,497.0,-49.0,-6.0,38.0,-59.0,-61.0,26.0
119,174.42857142857142,165.0,242.0,214.0,103.0,138.0,240.0,25,161.0,165.0,242.0,214.0,103.0,138.0,240.0,-81.0,-36.0,-45.0,-76.0,-74.0,29.0
358,415.0,443.0,462.0,437.0,251.0,333.0,621.0,42,369.85714285714283,443.0,462.0,437.0,251.0,333.0,621.0,-54.0,-8.0,71.0,-68.0,-63.0,29.0
60,66.28571428571429,60.0,82.0,88.0,35.0,61.0,78.0,6,58.57142857142857,60.0,82.0,88.0,35.0,61.0,78.0,-50.0,-10.0,23.0,-58.0,-56.0,24.0
250,269.42857142857144,298.0,279.0,294.0,349.0,153.0,263.0,29,237.85714285714286,298.0,279.0,294.0,349.0,153.0,263.0,-56.0,-14.0,-47.0,-53.0,-55.0,25.0
344,371.14285714285717,403.0,450.0,432.0,461.0,245.0,263.0,48,328.85714285714283,403.0,450.0,432.0,461.0,245.0,263.0,-58.0,-16.0,-41.0,-61.0,-61.0,28.0
99,154.28571428571428,119.0,165.0,242.0,214.0,103.0,138.0,18,142.71428571428572,119.0,165.0,242.0,214.0,103.0,138.0,-84.0,-45.0,-74.0,-78.0,-73.0,32.0
344,375.42857142857144,358.0,443.0,462.0,437.0,251.0,333.0,55,334.14285714285717,358.0,443.0,462.0,437.0,251.0,333.0,-61.0,-17.0,-30.0,-70.0,-62.0,31.0
42,61.142857142857146,60.0,60.0,82.0,88.0,35.0,61.0,5,55.857142857142854,60.0,60.0,82.0,88.0,35.0,61.0,-57.0,-14.0,-40.0,-62.0,-56.0,27.0
175,256.85714285714283,250.0,298.0,279.0,294.0,349.0,153.0,21,234.85714285714286,250.0,298.0,279.0,294.0,349.0,153.0,-51.0,-7.0,-32.0,-40.0,-39.0,15.0
119,350.57142857142856,344.0,403.0,450.0,432.0,461.0,245.0,35,338.57142857142856,344.0,403.0,450.0,432.0,461.0,245.0,-57.0,-12.0,-22.0,-55.0,-41.0,16.0
75,145.28571428571428,99.0,119.0,165.0,242.0,214.0,103.0,18,137.14285714285714,99.0,119.0,165.0,242.0,214.0,103.0,-83.0,-33.0,-63.0,-75.0,-48.0,17.0
256,364.42857142857144,344.0,358.0,443.0,462.0,437.0,251.0,33,332.57142857142856,344.0,358.0,443.0,462.0,437.0,251.0,-60.0,-12.0,-3.0,-65.0,-48.0,19.0
32,57.0,42.0,60.0,60.0,82.0,88.0,35.0,3,52.857142857142854,42.0,60.0,60.0,82.0,88.0,35.0,-55.0,-5.0,-20.0,-51.0,-35.0,16.0
75,245.71428571428572,175.0,250.0,298.0,279.0,294.0,349.0,16,237.28571428571428,175.0,250.0,298.0,279.0,294.0,349.0,-50.0,-10.0,4.0,-36.0,-36.0,11.0
188,342.42857142857144,119.0,344.0,403.0,450.0,432.0,461.0,31,320.0,119.0,344.0,403.0,450.0,432.0,461.0,-54.0,-18.0,30.0,-50.0,-39.0,12.0
95,144.14285714285714,75.0,99.0,119.0,165.0,242.0,214.0,21,133.57142857142858,75.0,99.0,119.0,165.0,242.0,214.0,-81.0,-36.0,-45.0,-73.0,-46.0,14.0
85,340.7142857142857,256.0,344.0,358.0,443.0,462.0,437.0,38,334.0,256.0,344.0,358.0,443.0,462.0,437.0,-57.0,-19.0,72.0,-66.0,-45.0,14.0
14,54.0,32.0,42.0,60.0,60.0,82.0,88.0,8,53.142857142857146,32.0,42.0,60.0,60.0,82.0,88.0,-50.0,-14.0,36.0,-44.0,-31.0,11.0
226,228.14285714285714,75.0,175.0,250.0,298.0,279.0,294.0,31,200.28571428571428,75.0,175.0,250.0,298.0,279.0,294.0,-54.0,-21.0,-47.0,-52.0,-52.0,22.0
410,335.14285714285717,188.0,119.0,344.0,403.0,450.0,432.0,40,282.2857142857143,188.0,119.0,344.0,403.0,450.0,432.0,-55.0,-23.0,-24.0,-61.0,-60.0,27.0
192,141.0,95.0,75.0,99.0,119.0,165.0,242.0,17,116.0,95.0,75.0,99.0,119.0,165.0,242.0,-82.0,-49.0,-65.0,-77.0,-73.0,29.0
376,332.0,85.0,256.0,344.0,358.0,443.0,462.0,28,282.2857142857143,85.0,256.0,344.0,358.0,443.0,462.0,-60.0,-25.0,-7.0,-71.0,-60.0,29.0
27,45.285714285714285,14.0,32.0,42.0,60.0,60.0,82.0,4,42.0,14.0,32.0,42.0,60.0,60.0,82.0,-54.0,-23.0,-23.0,-63.0,-55.0,24.0
355,236.85714285714286,226.0,75.0,175.0,250.0,298.0,279.0,23,189.42857142857142,226.0,75.0,175.0,250.0,298.0,279.0,-48.0,-5.0,-28.0,-48.0,-52.0,21.0
400,330.57142857142856,410.0,188.0,119.0,344.0,403.0,450.0,39,279.0,410.0,188.0,119.0,344.0,403.0,450.0,-50.0,-11.0,14.0,-58.0,-60.0,25.0
163,129.71428571428572,192.0,95.0,75.0,99.0,119.0,165.0,17,108.85714285714286,192.0,95.0,75.0,99.0,119.0,165.0,-81.0,-38.0,-49.0,-76.0,-73.0,28.0
314,310.85714285714283,376.0,85.0,256.0,344.0,358.0,443.0,23,269.2857142857143,376.0,85.0,256.0,344.0,358.0,443.0,-55.0,-12.0,47.0,-67.0,-60.0,28.0
53,41.142857142857146,27.0,14.0,32.0,42.0,60.0,60.0,6,34.42857142857143,27.0,14.0,32.0,42.0,60.0,60.0,-50.0,-15.0,-3.0,-59.0,-54.0,23.0
461,262.85714285714283,355.0,226.0,75.0,175.0,250.0,298.0,18,199.57142857142858,355.0,226.0,75.0,175.0,250.0,298.0,-45.0,-9.0,-18.0,-47.0,-52.0,21.0
362,318.0,400.0,410.0,188.0,119.0,344.0,403.0,26,270.0,400.0,410.0,188.0,119.0,344.0,403.0,-48.0,-10.0,24.0,-58.0,-59.0,26.0
156,128.42857142857142,163.0,192.0,95.0,75.0,99.0,119.0,10,107.57142857142857,163.0,192.0,95.0,75.0,99.0,119.0,-81.0,-39.0,-46.0,-75.0,-73.0,28.0
307,291.42857142857144,314.0,376.0,85.0,256.0,344.0,358.0,32,252.14285714285714,314.0,376.0,85.0,256.0,344.0,358.0,-53.0,-12.0,59.0,-67.0,-60.0,28.0
47,39.285714285714285,53.0,27.0,14.0,32.0,42.0,60.0,6,33.42857142857143,53.0,27.0,14.0,32.0,42.0,60.0,-47.0,-12.0,14.0,-60.0,-54.0,24.0
256,256.85714285714283,461.0,355.0,226.0,75.0,175.0,250.0,12,222.0,461.0,355.0,226.0,75.0,175.0,250.0,-44.0,-5.0,-16.0,-47.0,-52.0,20.0
332,307.85714285714283,362.0,400.0,410.0,188.0,119.0,344.0,18,263.0,362.0,400.0,410.0,188.0,119.0,344.0,-47.0,-10.0,32.0,-58.0,-60.0,23.0
149,132.71428571428572,156.0,163.0,192.0,95.0,75.0,99.0,22,114.57142857142857,156.0,163.0,192.0,95.0,75.0,99.0,-80.0,-39.0,-45.0,-76.0,-73.0,29.0
332,287.7142857142857,307.0,314.0,376.0,85.0,256.0,344.0,26,244.0,307.0,314.0,376.0,85.0,256.0,344.0,-52.0,-10.0,64.0,-67.0,-60.0,26.0
42,36.714285714285715,47.0,53.0,27.0,14.0,32.0,42.0,8,31.857142857142858,47.0,53.0,27.0,14.0,32.0,42.0,-47.0,-10.0,9.0,-59.0,-54.0,21.0
181,247.0,256.0,461.0,355.0,226.0,75.0,175.0,16,223.42857142857142,256.0,461.0,355.0,226.0,75.0,175.0,-45.0,-8.0,-1.0,-45.0,-51.0,22.0
259,295.7142857142857,332.0,362.0,400.0,410.0,188.0,119.0,32,263.2857142857143,332.0,362.0,400.0,410.0,188.0,119.0,-49.0,-11.0,50.0,-55.0,-58.0,25.0
135,137.85714285714286,149.0,156.0,163.0,192.0,95.0,75.0,16,120.85714285714286,149.0,156.0,163.0,192.0,95.0,75.0,-80.0,-39.0,-46.0,-74.0,-71.0,28.0
265,276.42857142857144,332.0,307.0,314.0,376.0,85.0,256.0,28,242.57142857142858,332.0,307.0,314.0,376.0,85.0,256.0,-52.0,-10.0,86.0,-65.0,-59.0,28.0
33,35.42857142857143,42.0,47.0,53.0,27.0,14.0,32.0,6,31.571428571428573,42.0,47.0,53.0,27.0,14.0,32.0,-48.0,-9.0,27.0,-56.0,-53.0,24.0
108,237.42857142857142,181.0,256.0,461.0,355.0,226.0,75.0,27,225.85714285714286,181.0,256.0,461.0,355.0,226.0,75.0,-43.0,-9.0,33.0,-31.0,-35.0,12.0
165,302.2857142857143,259.0,332.0,362.0,400.0,410.0,188.0,33,283.42857142857144,259.0,332.0,362.0,400.0,410.0,188.0,-50.0,-12.0,88.0,-47.0,-37.0,13.0
51,134.42857142857142,135.0,149.0,156.0,163.0,192.0,95.0,12,128.85714285714286,135.0,149.0,156.0,163.0,192.0,95.0,-79.0,-32.0,-26.0,-71.0,-43.0,13.0
136,259.2857142857143,265.0,332.0,307.0,314.0,376.0,85.0,26,243.57142857142858,265.0,332.0,307.0,314.0,376.0,85.0,-53.0,-10.0,154.0,-61.0,-45.0,16.0
25,34.42857142857143,33.0,42.0,47.0,53.0,27.0,14.0,2,31.142857142857142,33.0,42.0,47.0,53.0,27.0,14.0,-50.0,-12.0,58.0,-42.0,-31.0,12.0
56,234.71428571428572,108.0,181.0,256.0,461.0,355.0,226.0,21,229.71428571428572,108.0,181.0,256.0,461.0,355.0,226.0,-49.0,-12.0,26.0,-38.0,-35.0,11.0
138,295.14285714285717,165.0,259.0,332.0,362.0,400.0,410.0,24,278.85714285714283,165.0,259.0,332.0,362.0,400.0,410.0,-52.0,-20.0,48.0,-51.0,-36.0,12.0
50,128.0,51.0,135.0,149.0,156.0,163.0,192.0,12,122.57142857142857,51.0,135.0,149.0,156.0,163.0,192.0,-80.0,-37.0,-37.0,-72.0,-44.0,13.0
106,262.2857142857143,136.0,265.0,332.0,307.0,314.0,376.0,30,251.42857142857142,136.0,265.0,332.0,307.0,314.0,376.0,-56.0,-20.0,114.0,-66.0,-42.0,14.0
10,33.857142857142854,25.0,33.0,42.0,47.0,53.0,27.0,2,32.714285714285715,25.0,33.0,42.0,47.0,53.0,27.0,-50.0,-19.0,48.0,-45.0,-28.0,11.0
187,229.14285714285714,56.0,108.0,181.0,256.0,461.0,355.0,11,204.0,56.0,108.0,181.0,256.0,461.0,355.0,-44.0,-13.0,-25.0,-46.0,-49.0,20.0
266,274.57142857142856,138.0,165.0,259.0,332.0,362.0,400.0,20,239.42857142857142,138.0,165.0,259.0,332.0,362.0,400.0,-46.0,-16.0,14.0,-57.0,-57.0,24.0
