ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
41039,99999,EWING,KY,1.000000000,1.000000000,1.000000000,1.000000000
41040,17140,FALMOUTH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41041,99999,FLEMINGSBURG,KY,1.000000000,1.000000000,1.000000000,1.000000000
41042,17140,FLORENCE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41043,17140,FOSTER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41044,99999,GERMANTOWN,KY,0.527545910,0.000000000,0.333333333,0.520391517
41044,17140,GERMANTOWN,KY,0.472454090,1.000000000,0.666666667,0.479608483
41045,17140,GHENT,KY,0.298273155,0.177777778,0.142857143,0.287356322
41045,99999,GHENT,KY,0.701726845,0.822222222,0.857142857,0.712643678
41046,17140,GLENCOE,KY,0.814744802,0.954545455,1.000000000,0.818097876
41046,99999,GLENCOE,KY,0.185255198,0.045454545,0.000000000,0.181902124
41048,17140,HEBRON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41049,99999,HILLSBORO,KY,1.000000000,1.000000000,1.000000000,1.000000000
41051,17140,INDEPENDENCE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41052,99999,JONESVILLE,KY,0.377245509,1.000000000,1.000000000,0.384615385
41052,17140,JONESVILLE,KY,0.622754491,0.000000000,0.000000000,0.615384615
41053,17140,KENTON,KY,0.000000000,0.000000000,1.000000000,1.000000000
41055,99999,MAYSLICK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41056,99999,MAYSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41059,17140,MELBOURNE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41061,17140,MILFORD,KY,0.000000000,0.000000000,1.000000000,1.000000000
41062,99999,MINERVA,KY,0.000000000,0.000000000,1.000000000,1.000000000
41063,17140,MORNING VIEW,KY,1.000000000,1.000000000,1.000000000,1.000000000
41064,99999,MOUNT OLIVET,KY,0.973197782,1.000000000,0.800000000,0.973166369
41064,17140,MOUNT OLIVET,KY,0.026802218,0.000000000,0.200000000,0.026833631
41071,17140,NEWPORT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41072,17140,NEWPORT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41073,17140,BELLEVUE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41074,17140,DAYTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41075,17140,FORT THOMAS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41076,17140,NEWPORT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41080,17140,PETERSBURG,KY,1.000000000,1.000000000,1.000000000,1.000000000
41081,99999,PLUMMERS LANDING,KY,0.000000000,0.000000000,1.000000000,1.000000000
41083,99999,SANDERS,KY,0.594555874,0.411764706,0.666666667,0.590846047
41083,17140,SANDERS,KY,0.405444126,0.588235294,0.333333333,0.409153953
41085,17140,SILVER GROVE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41086,17140,SPARTA,KY,0.716746411,0.837837838,1.000000000,0.722171113
41086,99999,SPARTA,KY,0.283253589,0.162162162,0.000000000,0.277828887
41091,17140,UNION,KY,1.000000000,1.000000000,1.000000000,1.000000000
41092,17140,VERONA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41093,99999,WALLINGFORD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41094,17140,WALTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41095,17140,WARSAW,KY,1.000000000,1.000000000,1.000000000,1.000000000
41096,99999,WASHINGTON,KY,0.000000000,0.000000000,1.000000000,1.000000000
41097,17140,WILLIAMSTOWN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41098,99999,WORTHVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41099,17140,NEWPORT,KY,0.000000000,1.000000000,1.000000000,1.000000000
41101,26580,ASHLAND,KY,1.000000000,1.000000000,1.000000000,1.000000000
41102,26580,ASHLAND,KY,1.000000000,1.000000000,1.000000000,1.000000000
41105,26580,ASHLAND,KY,1.000000000,1.000000000,1.000000000,1.000000000
41121,26580,ARGILLITE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41124,26580,BLAINE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41129,26580,CATLETTSBURG,KY,1.000000000,1.000000000,1.000000000,1.000000000
41132,26580,DENTON,KY,1.000000000,0.000000000,1.000000000,1.000000000
41135,99999,EMERSON,KY,1.000000000,1.000000000,0.000000000,1.000000000
41139,26580,FLATWOODS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41141,26580,GARRISON,KY,0.301869159,0.187500000,0.500000000,0.300551471
41141,99999,GARRISON,KY,0.698130841,0.812500000,0.500000000,0.699448529
41142,26580,GRAHN,KY,0.000000000,0.000000000,1.000000000,1.000000000
41143,26580,GRAYSON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41144,26580,GREENUP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41146,26580,HITCHINS,KY,1.000000000,0.000000000,1.000000000,1.000000000
41149,99999,ISONVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41159,99999,MARTHA,KY,0.049295775,0.000000000,0.000000000,0.047945205
41159,26580,MARTHA,KY,0.950704225,1.000000000,1.000000000,0.952054795
41160,26580,MAZIE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41164,26580,OLIVE HILL,KY,0.862482032,0.985074627,1.000000000,0.864465409
41164,99999,OLIVE HILL,KY,0.137517968,0.014925373,0.000000000,0.135534591
41166,99999,QUINCY,KY,0.982195846,1.000000000,1.000000000,0.982708934
41166,26580,QUINCY,KY,0.017804154,0.000000000,0.000000000,0.017291066
41168,26580,RUSH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41169,26580,RUSSELL,KY,1.000000000,1.000000000,1.000000000,1.000000000
41171,99999,SANDY HOOK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41173,26580,SOLDIER,KY,0.000000000,0.000000000,1.000000000,1.000000000
41174,99999,SOUTH PORTSMOUTH,KY,0.278181818,0.125000000,0.000000000,0.274509804
41174,26580,SOUTH PORTSMOUTH,KY,0.721818182,0.875000000,1.000000000,0.725490196
41175,26580,SOUTH SHORE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41179,99999,VANCEBURG,KY,0.995839452,1.000000000,1.000000000,0.996165125
41179,26580,VANCEBURG,KY,0.004160548,0.000000000,0.000000000,0.003834875
41180,26580,WEBBVILLE,KY,0.867716535,0.666666667,1.000000000,0.866873065
41180,99999,WEBBVILLE,KY,0.132283465,0.333333333,0.000000000,0.133126935
41181,26580,WILLARD,KY,0.000000000,0.000000000,1.000000000,1.000000000
41183,26580,WORTHINGTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41189,99999,TOLLESBORO,KY,1.000000000,1.000000000,1.000000000,1.000000000
41201,26580,ADAMS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41203,99999,BEAUTY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41204,99999,BOONS CAMP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41214,99999,DEBORD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41216,99999,EAST POINT,KY,0.380303030,0.000000000,0.000000000,0.375186846
41216,38210,EAST POINT,KY,0.619696970,1.000000000,1.000000000,0.624813154
41219,99999,FLATGAP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41222,99999,HAGERHILL,KY,1.000000000,1.000000000,1.000000000,1.000000000
41224,99999,INEZ,KY,1.000000000,1.000000000,1.000000000,1.000000000
41226,99999,KEATON,KY,1.000000000,0.000000000,1.000000000,1.000000000
41230,99999,LOUISA,KY,0.027202473,0.000000000,0.000000000,0.025305536
41230,38210,LOUISA,KY,0.000309119,0.000000000,0.000000000,0.000287563
41230,26580,LOUISA,KY,0.972488408,1.000000000,1.000000000,0.974406902
41231,99999,LOVELY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41232,26580,LOWMANSVILLE,KY,0.665338645,1.000000000,0.800000000,0.671755725
41232,99999,LOWMANSVILLE,KY,0.334661355,0.000000000,0.200000000,0.328244275
41234,99999,MEALLY,KY,1.000000000,0.000000000,1.000000000,1.000000000
41238,99999,OIL SPRINGS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41240,99999,PAINTSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41250,99999,PILGRIM,KY,1.000000000,1.000000000,1.000000000,1.000000000
41254,99999,RIVER,KY,0.996268657,1.000000000,0.000000000,0.996282528
41254,26580,RIVER,KY,0.003731343,0.000000000,0.000000000,0.003717472
41255,99999,SITKA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41256,99999,STAFFORDSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41257,99999,STAMBAUGH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41260,99999,THELMA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41262,26580,TOMAHAWK,KY,0.001945525,0.000000000,0.000000000,0.001923077
41262,99999,TOMAHAWK,KY,0.998054475,1.000000000,1.000000000,0.998076923
41263,99999,TUTOR KEY,KY,1.000000000,0.000000000,1.000000000,1.000000000
41264,26580,ULYSSES,KY,1.000000000,0.000000000,1.000000000,1.000000000
41265,99999,VAN LEAR,KY,0.976100629,0.000000000,1.000000000,0.975186104
41265,38210,VAN LEAR,KY,0.023899371,1.000000000,0.000000000,0.024813896
41267,99999,WARFIELD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41268,99999,WEST VAN LEAR,KY,1.000000000,0.000000000,1.000000000,1.000000000
41271,99999,WILLIAMSPORT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41274,99999,WITTENSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41301,99999,CAMPTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41310,99999,BAYS,KY,1.000000000,0.000000000,1.000000000,1.000000000
41311,99999,BEATTYVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41314,99999,BOONEVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41317,99999,CLAYHOLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41332,99999,HAZEL GREEN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41339,99999,JACKSON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41347,99999,LONE,KY,0.000000000,0.000000000,1.000000000,1.000000000
41348,99999,LOST CREEK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41351,99999,MISTLETOE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41352,99999,MIZE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41360,99999,PINE RIDGE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41364,99999,RICETOWN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41365,99999,ROGERS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41366,99999,ROUSSEAU,KY,1.000000000,0.000000000,1.000000000,1.000000000
41367,99999,ROWDY,KY,1.000000000,0.000000000,0.000000000,1.000000000
41368,99999,SAINT HELENS,KY,0.000000000,0.000000000,1.000000000,1.000000000
41385,99999,VANCLEVE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41386,99999,VINCENT,KY,1.000000000,1.000000000,0.000000000,1.000000000
41390,99999,WHICK,KY,1.000000000,0.000000000,1.000000000,1.000000000
41397,99999,ZOE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41408,99999,CANNEL CITY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41413,99999,CROCKETT,KY,0.000000000,0.000000000,1.000000000,1.000000000
41421,99999,ELKFORK,KY,1.000000000,0.000000000,1.000000000,1.000000000
41425,99999,EZEL,KY,0.996655518,0.909090909,1.000000000,0.995098039
41425,34460,EZEL,KY,0.003344482,0.090909091,0.000000000,0.004901961
41426,99999,FALCON,KY,0.000000000,0.000000000,1.000000000,1.000000000
41451,99999,MALONE,KY,0.000000000,0.000000000,1.000000000,1.000000000
41464,99999,ROYALTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41465,99999,SALYERSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41472,34460,WEST LIBERTY,KY,0.001473684,0.000000000,0.000000000,0.001370668
41472,99999,WEST LIBERTY,KY,0.998526316,1.000000000,1.000000000,0.998629332
41501,38210,PIKEVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41502,38210,PIKEVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41503,38210,SOUTH WILLIAMSON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41512,38210,ASHCAMP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41513,38210,BELCHER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41514,99999,BELFRY,KY,0.000000000,0.017543860,0.000000000,0.000570125
41514,38210,BELFRY,KY,1.000000000,0.982456140,1.000000000,0.999429875
41517,99999,BURDINE,KY,0.000000000,0.000000000,1.000000000,1.000000000
41519,38210,CANADA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41520,38210,DORTON,KY,0.000000000,1.000000000,1.000000000,1.000000000
41522,38210,ELKHORN CITY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41524,38210,FEDSCREEK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41526,38210,FORDS BRANCH,KY,0.000000000,0.000000000,1.000000000,1.000000000
41527,38210,FOREST HILLS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41528,38210,FREEBURN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41531,38210,HARDY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41534,38210,HELLIER,KY,1.000000000,0.000000000,1.000000000,1.000000000
41535,38210,HUDDY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41537,99999,JENKINS,KY,0.648722628,0.746268657,1.000000000,0.655278143
41537,38210,JENKINS,KY,0.351277372,0.253731343,0.000000000,0.344721857
41538,38210,JONANCY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41539,38210,KIMPER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41540,38210,LICK CREEK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41542,38210,LOOKOUT,KY,0.000000000,0.000000000,1.000000000,1.000000000
41543,38210,MC ANDREWS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41544,38210,MC CARR,KY,1.000000000,1.000000000,1.000000000,1.000000000
41547,38210,MAJESTIC,KY,1.000000000,0.000000000,1.000000000,1.000000000
41548,38210,MOUTHCARD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41549,38210,MYRA,KY,0.000000000,0.000000000,1.000000000,1.000000000
41553,38210,PHELPS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41554,38210,PHYLLIS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41555,38210,PINSONFORK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41557,38210,RACCOON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41558,38210,RANSOM,KY,1.000000000,1.000000000,1.000000000,1.000000000
41559,38210,REGINA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41560,38210,ROBINSON CREEK,KY,1.000000000,0.000000000,1.000000000,1.000000000
41561,38210,ROCKHOUSE,KY,0.000000000,0.000000000,1.000000000,1.000000000
41562,38210,SHELBIANA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41563,38210,SHELBY GAP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41564,38210,SIDNEY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41566,38210,STEELE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41567,38210,STONE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41568,38210,STOPOVER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41571,38210,VARNEY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41572,38210,VIRGIE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41601,38210,ALLEN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41602,38210,AUXIER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41603,38210,BANNER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41604,38210,BEAVER,KY,1.000000000,1.000000000,0.000000000,1.000000000
41605,38210,BETSY LAYNE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41606,38210,BEVINSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41607,38210,BLUE RIVER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41612,38210,BYPRO,KY,1.000000000,1.000000000,1.000000000,1.000000000
41615,38210,DANA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41616,38210,DAVID,KY,1.000000000,1.000000000,1.000000000,1.000000000
41619,38210,DRIFT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41621,38210,DWALE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41622,38210,EASTERN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41630,99999,GARRETT,KY,0.308823529,0.333333333,0.000000000,0.307053942
41630,38210,GARRETT,KY,0.691176471,0.666666667,1.000000000,0.692946058
41631,38210,GRETHEL,KY,1.000000000,1.000000000,1.000000000,1.000000000
41632,99999,GUNLOCK,KY,1.000000000,0.000000000,1.000000000,1.000000000
41635,38210,HAROLD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41636,38210,HI HAT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41640,38210,HUEYSVILLE,KY,0.757723577,1.000000000,1.000000000,0.763116057
41640,99999,HUEYSVILLE,KY,0.242276423,0.000000000,0.000000000,0.236883943
41642,38210,IVEL,KY,1.000000000,1.000000000,1.000000000,1.000000000
41643,38210,LACKEY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41645,38210,LANGLEY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41647,38210,MC DOWELL,KY,1.000000000,1.000000000,1.000000000,1.000000000
41649,38210,MARTIN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41650,38210,MELVIN,KY,1.000000000,0.000000000,1.000000000,1.000000000
41651,38210,MINNIE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41653,99999,PRESTONSBURG,KY,0.000341064,0.000000000,0.000000000,0.000287109
41653,38210,PRESTONSBURG,KY,0.999658936,1.000000000,1.000000000,0.999712891
41655,38210,PRINTER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41659,38210,STANVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41660,38210,TEABERRY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41663,38210,TRAM,KY,1.000000000,0.000000000,1.000000000,1.000000000
41666,38210,WAYLAND,KY,1.000000000,1.000000000,1.000000000,1.000000000
41667,38210,WEEKSBURY,KY,1.000000000,0.000000000,1.000000000,1.000000000
41669,38210,WHEELWRIGHT,KY,1.000000000,1.000000000,1.000000000,1.000000000
41701,99999,HAZARD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41712,99999,ARY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41713,99999,AVAWAM,KY,0.000000000,0.000000000,1.000000000,1.000000000
41714,99999,BEAR BRANCH,KY,1.000000000,0.000000000,1.000000000,1.000000000
41719,99999,BONNYMAN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41721,99999,BUCKHORN,KY,0.975062344,1.000000000,1.000000000,0.975728155
41721,18340,BUCKHORN,KY,0.024937656,0.000000000,0.000000000,0.024271845
41722,99999,BULAN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41723,99999,BUSY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41725,99999,CARRIE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41727,99999,CHAVIES,KY,1.000000000,1.000000000,1.000000000,1.000000000
41729,99999,COMBS,KY,1.000000000,0.000000000,1.000000000,1.000000000
41731,99999,CORNETTSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41735,99999,DELPHIA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41736,99999,DICE,KY,0.000000000,0.000000000,1.000000000,1.000000000
41739,99999,DWARF,KY,1.000000000,0.000000000,1.000000000,1.000000000
41740,99999,EMMALENA,KY,1.000000000,1.000000000,1.000000000,1.000000000
41743,99999,FISTY,KY,1.000000000,0.000000000,1.000000000,1.000000000
41745,99999,GAYS CREEK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41746,99999,HAPPY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41749,99999,HYDEN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41751,99999,JEFF,KY,1.000000000,1.000000000,1.000000000,1.000000000
41754,99999,KRYPTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41759,99999,SASSAFRAS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41760,99999,SCUDDY,KY,1.000000000,0.000000000,1.000000000,1.000000000
41762,99999,SIZEROCK,KY,1.000000000,1.000000000,1.000000000,1.000000000
41763,99999,SLEMP,KY,1.000000000,0.000000000,1.000000000,1.000000000
41764,99999,SMILAX,KY,1.000000000,1.000000000,1.000000000,1.000000000
41766,99999,THOUSANDSTICKS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41772,99999,VEST,KY,1.000000000,0.000000000,1.000000000,1.000000000
41773,99999,VICCO,KY,1.000000000,1.000000000,1.000000000,1.000000000
41774,99999,VIPER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41775,99999,WENDOVER,KY,1.000000000,1.000000000,0.000000000,1.000000000
41776,99999,WOOTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41777,99999,YEADDISS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41778,99999,YERKES,KY,1.000000000,0.000000000,1.000000000,1.000000000
41804,99999,BLACKEY,KY,1.000000000,1.000000000,1.000000000,1.000000000
41810,99999,CROMONA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41812,99999,DEANE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41815,99999,ERMINE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41817,99999,GARNER,KY,1.000000000,0.000000000,0.000000000,1.000000000
41819,99999,GORDON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41821,99999,HALLIE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41822,99999,HINDMAN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41824,99999,ISOM,KY,1.000000000,1.000000000,1.000000000,1.000000000
41825,99999,JACKHORN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41826,99999,JEREMIAH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41828,99999,KITE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41831,99999,LEBURN,KY,1.000000000,1.000000000,1.000000000,1.000000000
41832,99999,LETCHER,KY,1.000000000,1.000000000,1.000000000,1.000000000
41833,99999,LINEFORK,KY,1.000000000,0.000000000,1.000000000,1.000000000
41834,99999,LITTCARR,KY,1.000000000,1.000000000,1.000000000,1.000000000
41835,99999,MC ROBERTS,KY,1.000000000,1.000000000,1.000000000,1.000000000
41836,99999,MALLIE,KY,1.000000000,1.000000000,1.000000000,1.000000000
41837,99999,MAYKING,KY,1.000000000,1.000000000,1.000000000,1.000000000
41838,99999,MILLSTONE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41839,99999,MOUSIE,KY,1.000000000,0.000000000,1.000000000,1.000000000
41840,99999,NEON,KY,1.000000000,1.000000000,1.000000000,1.000000000
41843,99999,PINE TOP,KY,1.000000000,1.000000000,1.000000000,1.000000000
41844,99999,PIPPA PASSES,KY,1.000000000,1.000000000,1.000000000,1.000000000
41845,99999,PREMIUM,KY,1.000000000,1.000000000,1.000000000,1.000000000
41847,99999,REDFOX,KY,1.000000000,1.000000000,1.000000000,1.000000000
41848,99999,ROXANA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41849,99999,SECO,KY,1.000000000,0.000000000,1.000000000,1.000000000
41855,99999,THORNTON,KY,1.000000000,0.000000000,1.000000000,1.000000000
41858,99999,WHITESBURG,KY,1.000000000,1.000000000,1.000000000,1.000000000
41859,99999,DEMA,KY,1.000000000,0.000000000,1.000000000,1.000000000
41861,99999,RAVEN,KY,1.000000000,0.000000000,1.000000000,1.000000000
41862,99999,TOPMOST,KY,0.996865204,1.000000000,1.000000000,0.996923077
41862,38210,TOPMOST,KY,0.003134796,0.000000000,0.000000000,0.003076923
42001,37140,PADUCAH,KY,1.000000000,1.000000000,1.000000000,1.000000000
42002,37140,PADUCAH,KY,1.000000000,1.000000000,1.000000000,1.000000000
42003,32460,PADUCAH,KY,0.000066098,0.000000000,0.000000000,0.000056574
42003,37140,PADUCAH,KY,0.997950955,1.000000000,1.000000000,0.998246210
42003,99999,PADUCAH,KY,0.001982947,0.000000000,0.000000000,0.001697217
42020,34660,ALMO,KY,1.000000000,1.000000000,1.000000000,1.000000000
42021,99999,ARLINGTON,KY,0.072500000,0.107142857,0.000000000,0.072274882
42021,37140,ARLINGTON,KY,0.927500000,0.892857143,1.000000000,0.927725118
42022,37140,BANDANA,KY,0.000000000,0.000000000,1.000000000,1.000000000
42023,37140,BARDWELL,KY,1.000000000,1.000000000,1.000000000,1.000000000
42024,37140,BARLOW,KY,1.000000000,1.000000000,1.000000000,1.000000000
42025,34660,BENTON,KY,0.005667946,0.002076843,0.004000000,0.005362353
42025,99999,BENTON,KY,0.990146495,0.996884735,0.996000000,0.990773598
42025,32460,BENTON,KY,0.004185560,0.001038422,0.000000000,0.003864049
42027,32460,BOAZ,KY,0.696086595,0.444444444,1.000000000,0.689265537
42027,37140,BOAZ,KY,0.303913405,0.555555556,0.000000000,0.310734463
42028,37140,BURNA,KY,1.000000000,1.000000000,1.000000000,1.000000000
42029,37140,CALVERT CITY,KY,0.006072228,0.000000000,0.000000000,0.005563690
42029,99999,CALVERT CITY,KY,0.993927772,1.000000000,1.000000000,0.994436310
42031,99999,CLINTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
42032,99999,COLUMBUS,KY,1.000000000,1.000000000,1.000000000,1.000000000
42033,99999,CRAYNE,KY,0.000000000,0.000000000,1.000000000,1.000000000
42035,32460,CUNNINGHAM,KY,0.164859002,0.058823529,0.074074074,0.156435644
42035,37140,CUNNINGHAM,KY,0.835140998,0.941176471,0.925925926,0.843564356
42036,99999,DEXTER,KY,0.009049774,0.000000000,0.047619048,0.010101010
42036,34660,DEXTER,KY,0.990950226,1.000000000,0.952380952,0.989898990
42037,99999,DYCUSBURG,KY,0.000000000,0.000000000,1.000000000,1.000000000
42038,99999,EDDYVILLE,KY,0.999023755,0.996093750,1.000000000,0.998817617
42038,17300,EDDYVILLE,KY,0.000976245,0.003906250,0.000000000,0.001182383
42039,32460,FANCY FARM,KY,0.623376623,0.833333333,0.619047619,0.625813449
42039,37140,FANCY FARM,KY,0.186540732,0.000000000,0.285714286,0.190889371
42039,99999,FANCY FARM,KY,0.190082645,0.166666667,0.095238095,0.183297180
42040,34660,FARMINGTON,KY,0.359168242,0.266666667,0.090909091,0.351351351
42040,32460,FARMINGTON,KY,0.640831758,0.733333333,0.909090909,0.648648649
42041,32460,FULTON,KY,0.116211745,0.031007752,0.000000000,0.103919453
42041,99999,FULTON,KY,0.883788255,0.968992248,1.000000000,0.896080547
42044,99999,GILBERTSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
42045,37140,GRAND RIVERS,KY,1.000000000,0.991304348,1.000000000,0.999365885
42045,99999,GRAND RIVERS,KY,0.000000000,0.008695652,0.000000000,0.000634115
42047,37140,HAMPTON,KY,1.000000000,0.000000000,1.000000000,1.000000000
42048,99999,HARDIN,KY,0.978311387,1.000000000,1.000000000,0.979985704
42048,34660,HARDIN,KY,0.021688613,0.000000000,0.000000000,0.020014296
